company_name,ticker,year,marketcap,change_pct
ICBC1398.HK,,2007,$453.07 B,27.31%
ICBC1398.HK,,2006,$355.88 B,
DellDELL,,2026,$339.70 B,292.19%
DellDELL,,2025,$86.61 B,5.39%
DellDELL,,2024,$82.18 B,50.97%
DellDELL,,2023,$54.43 B,89%
DellDELL,,2022,$28.80 B,-32.87%
DellDELL,,2021,$42.90 B,-21.92%
DellDELL,,2020,$54.95 B,45.01%
DellDELL,,2019,$37.89 B,7.94%
DellDELL,,2018,$35.10 B,
Procter &,GamblePG,2026,$339.41 B,0.19%
Procter &,GamblePG,2025,$338.76 B,-15.15%
Procter &,GamblePG,2024,$399.24 B,15.6%
Procter &,GamblePG,2023,$345.37 B,-3.83%
Procter &,GamblePG,2022,$359.15 B,-8.41%
Procter &,GamblePG,2021,$392.11 B,13.65%
Procter &,GamblePG,2020,$345.01 B,11.86%
Procter &,GamblePG,2019,$308.43 B,34.13%
Procter &,GamblePG,2018,$229.94 B,-1.35%
Procter &,GamblePG,2017,$233.09 B,3.6%
Procter &,GamblePG,2016,$224.99 B,4.76%
Procter &,GamblePG,2015,$214.76 B,-12.69%
Procter &,GamblePG,2014,$245.98 B,11.44%
Procter &,GamblePG,2013,$220.73 B,19.03%
Procter &,GamblePG,2012,$185.45 B,1.04%
Procter &,GamblePG,2011,$183.54 B,1.87%
Procter &,GamblePG,2010,$180.17 B,2.31%
Procter &,GamblePG,2009,$176.10 B,-2.8%
Procter &,GamblePG,2008,$181.18 B,-19.81%
Procter &,GamblePG,2007,$225.94 B,11.42%
Procter &,GamblePG,2006,$202.79 B,6.53%
Procter &,GamblePG,2005,$190.37 B,37.01%
Procter &,GamblePG,2004,$138.94 B,7.58%
Procter &,GamblePG,2003,$129.14 B,16.23%
Procter &,GamblePG,2002,$111.11 B,8.34%
Procter &,GamblePG,2001,$102.56 B,0.59%
Procter &,GamblePG,2000,$101.95 B,-29.27%
Procter &,GamblePG,1999,$144.15 B,19.02%
Procter &,GamblePG,1998,$121.11 B,13.09%
Procter &,GamblePG,1997,$107.09 B,46.44%
Procter &,GamblePG,1996,$73.13 B,
Applied,MaterialsAMAT,2026,$336.65 B,61.35%
Applied,MaterialsAMAT,2025,$208.64 B,53.7%
Applied,MaterialsAMAT,2024,$135.74 B,0.78%
Applied,MaterialsAMAT,2023,$134.69 B,63.85%
Applied,MaterialsAMAT,2022,$82.20 B,-41.09%
Applied,MaterialsAMAT,2021,$139.53 B,76.83%
Applied,MaterialsAMAT,2020,$78.90 B,41.21%
Applied,MaterialsAMAT,2019,$55.87 B,79.11%
Applied,MaterialsAMAT,2018,$31.19 B,-42.23%
Applied,MaterialsAMAT,2017,$54.00 B,55.44%
Applied,MaterialsAMAT,2016,$34.74 B,63.1%
Applied,MaterialsAMAT,2015,$21.30 B,-30.02%
Applied,MaterialsAMAT,2014,$30.43 B,42.88%
Applied,MaterialsAMAT,2013,$21.30 B,55.7%
Applied,MaterialsAMAT,2012,$13.68 B,-2.15%
Applied,MaterialsAMAT,2011,$13.98 B,-24.77%
Applied,MaterialsAMAT,2010,$18.58 B,-0.68%
Applied,MaterialsAMAT,2009,$18.71 B,39.01%
Applied,MaterialsAMAT,2008,$13.46 B,-45.18%
Applied,MaterialsAMAT,2007,$24.55 B,-4.43%
Applied,MaterialsAMAT,2006,$25.69 B,-10.87%
Applied,MaterialsAMAT,2005,$28.82 B,0.4%
Applied,MaterialsAMAT,2004,$28.71 B,-23.9%
Applied,MaterialsAMAT,2003,$37.73 B,75.47%
Applied,MaterialsAMAT,2002,$21.50 B,-34.52%
Applied,MaterialsAMAT,2001,$32.84 B,6.28%
Applied,MaterialsAMAT,2000,$30.90 B,-36.26%
Applied,MaterialsAMAT,1999,$48.47 B,205.48%
Applied,MaterialsAMAT,1998,$15.86 B,43.9%
Applied,MaterialsAMAT,1997,$11.02 B,69.59%
Applied,MaterialsAMAT,1996,$6.50 B,
NetflixNFLX,,2026,$334.44 B,-16.45%
NetflixNFLX,,2025,$400.29 B,3.19%
NetflixNFLX,,2024,$387.93 B,82.05%
NetflixNFLX,,2023,$213.09 B,62.39%
NetflixNFLX,,2022,$131.22 B,-50.94%
NetflixNFLX,,2021,$267.46 B,11.96%
NetflixNFLX,,2020,$238.89 B,68.25%
NetflixNFLX,,2019,$141.98 B,21.5%
NetflixNFLX,,2018,$116.85 B,40.68%
NetflixNFLX,,2017,$83.06 B,56.35%
NetflixNFLX,,2016,$53.12 B,8.54%
NetflixNFLX,,2015,$48.94 B,137.17%
NetflixNFLX,,2014,$20.63 B,-5.95%
NetflixNFLX,,2013,$21.94 B,326.39%
NetflixNFLX,,2012,$5.14 B,41.47%
NetflixNFLX,,2011,$3.63 B,-60.77%
NetflixNFLX,,2010,$9.27 B,215%
NetflixNFLX,,2009,$2.94 B,67.33%
NetflixNFLX,,2008,$1.75 B,1.82%
NetflixNFLX,,2007,$1.72 B,-2.61%
NetflixNFLX,,2006,$1.77 B,19.75%
NetflixNFLX,,2005,$1.48 B,127.89%
NetflixNFLX,,2004,$0.65 B,-42.42%
NetflixNFLX,,2003,$1.12 B,396.73%
NetflixNFLX,,2002,$0.22 B,
General,ElectricGE,2026,$329.48 B,-1.41%
General,ElectricGE,2025,$334.18 B,81.55%
General,ElectricGE,2024,$184.07 B,32.51%
General,ElectricGE,2023,$138.91 B,51.72%
General,ElectricGE,2022,$91.55 B,-11.75%
General,ElectricGE,2021,$103.74 B,9.66%
General,ElectricGE,2020,$94.60 B,-2.99%
General,ElectricGE,2019,$97.52 B,48.04%
General,ElectricGE,2018,$65.87 B,-56.47%
General,ElectricGE,2017,$151.32 B,-45.87%
General,ElectricGE,2016,$279.54 B,-4.32%
General,ElectricGE,2015,$292.16 B,14.96%
General,ElectricGE,2014,$254.14 B,-9.88%
General,ElectricGE,2013,$282.00 B,29.12%
General,ElectricGE,2012,$218.41 B,15.51%
General,ElectricGE,2011,$189.08 B,-2.61%
General,ElectricGE,2010,$194.15 B,20.34%
General,ElectricGE,2009,$161.33 B,0.03%
General,ElectricGE,2008,$161.27 B,-56.44%
General,ElectricGE,2007,$370.24 B,-3.19%
General,ElectricGE,2006,$382.42 B,4.68%
General,ElectricGE,2005,$365.34 B,-5.57%
General,ElectricGE,2004,$386.89 B,23.91%
General,ElectricGE,2003,$312.23 B,28.32%
General,ElectricGE,2002,$243.33 B,-38.89%
General,ElectricGE,2001,$398.22 B,-16.37%
General,ElectricGE,2000,$476.16 B,-6.62%
General,ElectricGE,1999,$509.94 B,52.68%
General,ElectricGE,1998,$334.00 B,39.3%
General,ElectricGE,1997,$239.77 B,47.31%
General,ElectricGE,1996,$162.76 B,
Morgan,StanleyMS,2026,$324.44 B,11.75%
Morgan,StanleyMS,2025,$290.32 B,42.17%
Morgan,StanleyMS,2024,$204.21 B,33.43%
Morgan,StanleyMS,2023,$153.05 B,6.51%
Morgan,StanleyMS,2022,$143.69 B,-17.39%
Morgan,StanleyMS,2021,$173.93 B,40.29%
Morgan,StanleyMS,2020,$123.98 B,52.16%
Morgan,StanleyMS,2019,$81.48 B,20.9%
Morgan,StanleyMS,2018,$67.39 B,-28.95%
Morgan,StanleyMS,2017,$94.86 B,19.88%
Morgan,StanleyMS,2016,$79.12 B,29.55%
Morgan,StanleyMS,2015,$61.07 B,-19.32%
Morgan,StanleyMS,2014,$75.69 B,24.11%
Morgan,StanleyMS,2013,$60.99 B,61.59%
Morgan,StanleyMS,2012,$37.74 B,29.43%
Morgan,StanleyMS,2011,$29.16 B,-29.12%
Morgan,StanleyMS,2010,$41.14 B,2.16%
Morgan,StanleyMS,2009,$40.27 B,133.67%
Morgan,StanleyMS,2008,$17.23 B,-69.28%
Morgan,StanleyMS,2007,$56.09 B,-34.32%
Morgan,StanleyMS,2006,$85.41 B,42.89%
Morgan,StanleyMS,2005,$59.77 B,-1%
Morgan,StanleyMS,2004,$60.37 B,-3.86%
Morgan,StanleyMS,2003,$62.79 B,44.37%
Morgan,StanleyMS,2002,$43.49 B,-28.86%
Morgan,StanleyMS,2001,$61.14 B,-30.32%
Morgan,StanleyMS,2000,$87.75 B,9.92%
Morgan,StanleyMS,1999,$79.83 B,98.77%
Morgan,StanleyMS,1998,$40.16 B,14.22%
Morgan,StanleyMS,1997,$35.16 B,232.03%
Morgan,StanleyMS,1996,$10.59 B,
Bank of,China601988.SS,2026,$314.44 B,21.87%
Bank of,China601988.SS,2025,$258.01 B,28.56%
Bank of,China601988.SS,2024,$200.69 B,33.4%
Bank of,China601988.SS,2023,$150.44 B,19.67%
Bank of,China601988.SS,2022,$125.71 B,-4.05%
Bank of,China601988.SS,2021,$131.02 B,-0.28%
Bank of,China601988.SS,2020,$131.39 B,-10.7%
Bank of,China601988.SS,2019,$147.14 B,0.28%
Bank of,China601988.SS,2018,$146.73 B,-13.28%
Bank of,China601988.SS,2017,$169.19 B,19.59%
Bank of,China601988.SS,2016,$141.48 B,-15.68%
Bank of,China601988.SS,2015,$167.78 B,-9.14%
Bank of,China601988.SS,2014,$184.65 B,49.78%
Bank of,China601988.SS,2013,$123.28 B,-4.38%
Bank of,China601988.SS,2012,$128.93 B,6.24%
Bank of,China601988.SS,2011,$121.36 B,-13.13%
Bank of,China601988.SS,2010,$139.69 B,-9.22%
Bank of,China601988.SS,2009,$153.87 B,56.47%
Bank of,China601988.SS,2008,$98.34 B,-49.83%
Bank of,China601988.SS,2007,$195.99 B,18.26%
Bank of,China601988.SS,2006,$165.72 B,
Home,DepotHD,2026,$310.15 B,-10.93%
Home,DepotHD,2025,$348.21 B,-10.77%
Home,DepotHD,2024,$390.25 B,13.15%
Home,DepotHD,2023,$344.90 B,7.14%
Home,DepotHD,2022,$321.92 B,-25.72%
Home,DepotHD,2021,$433.36 B,51.55%
Home,DepotHD,2020,$285.96 B,20.05%
Home,DepotHD,2019,$238.21 B,22.74%
Home,DepotHD,2018,$194.07 B,-12.31%
Home,DepotHD,2017,$221.32 B,35.51%
Home,DepotHD,2016,$163.33 B,-2.59%
Home,DepotHD,2015,$167.67 B,21.21%
Home,DepotHD,2014,$138.33 B,19.3%
Home,DepotHD,2013,$115.95 B,25.39%
Home,DepotHD,2012,$92.47 B,42.69%
Home,DepotHD,2011,$64.80 B,12.79%
Home,DepotHD,2010,$57.45 B,16.8%
Home,DepotHD,2009,$49.19 B,26.04%
Home,DepotHD,2008,$39.02 B,-14.15%
Home,DepotHD,2007,$45.46 B,-44.53%
Home,DepotHD,2006,$81.96 B,-4.69%
Home,DepotHD,2005,$85.99 B,-8.38%
Home,DepotHD,2004,$93.85 B,16.23%
Home,DepotHD,2003,$80.74 B,44.9%
Home,DepotHD,2002,$55.72 B,-53.7%
Home,DepotHD,2001,$120.35 B,13.48%
Home,DepotHD,2000,$106.05 B,-33.01%
Home,DepotHD,1999,$158.31 B,87.98%
Home,DepotHD,1998,$84.21 B,109.57%
Home,DepotHD,1997,$40.18 B,79.9%
Home,DepotHD,1996,$22.33 B,
Palo Alto,NetworksPANW,2026,$305.88 B,132.88%
Palo Alto,NetworksPANW,2025,$131.34 B,7.51%
Palo Alto,NetworksPANW,2024,$122.17 B,31.4%
Palo Alto,NetworksPANW,2023,$92.97 B,120.37%
Palo Alto,NetworksPANW,2022,$42.19 B,-23.2%
Palo Alto,NetworksPANW,2021,$54.93 B,59.64%
Palo Alto,NetworksPANW,2020,$34.41 B,51.91%
Palo Alto,NetworksPANW,2019,$22.65 B,26.76%
Palo Alto,NetworksPANW,2018,$17.87 B,34.18%
Palo Alto,NetworksPANW,2017,$13.31 B,16.16%
Palo Alto,NetworksPANW,2016,$11.46 B,-24.23%
Palo Alto,NetworksPANW,2015,$15.13 B,53.27%
Palo Alto,NetworksPANW,2014,$9.87 B,136.97%
Palo Alto,NetworksPANW,2013,$4.16 B,13.72%
Palo Alto,NetworksPANW,2012,$3.66 B,
Philip Morris,InternationalPM,2026,$303.71 B,21.15%
Philip Morris,InternationalPM,2025,$250.69 B,32.76%
Philip Morris,InternationalPM,2024,$188.83 B,29.29%
Philip Morris,InternationalPM,2023,$146.05 B,-6.91%
Philip Morris,InternationalPM,2022,$156.89 B,6.08%
Philip Morris,InternationalPM,2021,$147.89 B,14.71%
Philip Morris,InternationalPM,2020,$128.93 B,-2.61%
Philip Morris,InternationalPM,2019,$132.39 B,27.56%
Philip Morris,InternationalPM,2018,$103.78 B,-36.75%
Philip Morris,InternationalPM,2017,$164.09 B,15.62%
Philip Morris,InternationalPM,2016,$141.93 B,4.21%
Philip Morris,InternationalPM,2015,$136.20 B,8.1%
Philip Morris,InternationalPM,2014,$125.99 B,-9%
Philip Morris,InternationalPM,2013,$138.44 B,0.1%
Philip Morris,InternationalPM,2012,$138.30 B,1.46%
Philip Morris,InternationalPM,2011,$136.31 B,29.26%
Philip Morris,InternationalPM,2010,$105.45 B,15.96%
Philip Morris,InternationalPM,2009,$90.94 B,3.32%
Philip Morris,InternationalPM,2008,$88.02 B,
Goldman,SachsGS,2026,$287.80 B,4.82%
Goldman,SachsGS,2025,$274.58 B,51.81%
Goldman,SachsGS,2024,$180.86 B,43.77%
Goldman,SachsGS,2023,$125.80 B,8.19%
Goldman,SachsGS,2022,$116.28 B,-8.88%
Goldman,SachsGS,2021,$127.61 B,40.64%
Goldman,SachsGS,2020,$90.73 B,13.61%
Goldman,SachsGS,2019,$79.86 B,30.01%
Goldman,SachsGS,2018,$61.43 B,-36.07%
Goldman,SachsGS,2017,$96.09 B,0.92%
Goldman,SachsGS,2016,$95.21 B,25.94%
Goldman,SachsGS,2015,$75.60 B,-9.35%
Goldman,SachsGS,2014,$83.39 B,5.4%
Goldman,SachsGS,2013,$79.12 B,33.35%
Goldman,SachsGS,2012,$59.33 B,33.28%
Goldman,SachsGS,2011,$44.51 B,-47.84%
Goldman,SachsGS,2010,$85.34 B,-1.87%
Goldman,SachsGS,2009,$86.97 B,160.62%
Goldman,SachsGS,2008,$33.37 B,-60.28%
Goldman,SachsGS,2007,$84.01 B,2.13%
Goldman,SachsGS,2006,$82.26 B,47.35%
Goldman,SachsGS,2005,$55.83 B,11.58%
Goldman,SachsGS,2004,$50.03 B,6.23%
Goldman,SachsGS,2003,$47.10 B,46.25%
Goldman,SachsGS,2002,$32.20 B,-27.08%
Goldman,SachsGS,2001,$44.17 B,-7.98%
Goldman,SachsGS,2000,$48.00 B,13.54%
Goldman,SachsGS,1999,$42.27 B,
Royal Bank Of,CanadaRY,2026,$284.02 B,17.87%
Royal Bank Of,CanadaRY,2025,$240.96 B,40.93%
Royal Bank Of,CanadaRY,2024,$170.98 B,20%
Royal Bank Of,CanadaRY,2023,$142.48 B,9.59%
Royal Bank Of,CanadaRY,2022,$130.01 B,-13.33%
Royal Bank Of,CanadaRY,2021,$150.00 B,28.52%
Royal Bank Of,CanadaRY,2020,$116.72 B,3.76%
Royal Bank Of,CanadaRY,2019,$112.49 B,13.96%
Royal Bank Of,CanadaRY,2018,$98.70 B,-16.83%
Royal Bank Of,CanadaRY,2017,$118.67 B,18.54%
Royal Bank Of,CanadaRY,2016,$100.11 B,29.8%
Royal Bank Of,CanadaRY,2015,$77.12 B,-22.63%
Royal Bank Of,CanadaRY,2014,$99.68 B,3.15%
Royal Bank Of,CanadaRY,2013,$96.64 B,11.09%
Royal Bank Of,CanadaRY,2012,$86.99 B,18.79%
Royal Bank Of,CanadaRY,2011,$73.23 B,-1.75%
Royal Bank Of,CanadaRY,2010,$74.53 B,-2.38%
Royal Bank Of,CanadaRY,2009,$76.35 B,91.94%
Royal Bank Of,CanadaRY,2008,$39.78 B,-38.93%
Royal Bank Of,CanadaRY,2007,$65.13 B,6.72%
Royal Bank Of,CanadaRY,2006,$61.03 B,20.94%
Royal Bank Of,CanadaRY,2005,$50.46 B,46.42%
Royal Bank Of,CanadaRY,2004,$34.46 B,10.2%
Royal Bank Of,CanadaRY,2003,$31.27 B,27.98%
Royal Bank Of,CanadaRY,2002,$24.44 B,11.34%
Royal Bank Of,CanadaRY,2001,$21.95 B,7.58%
Royal Bank Of,CanadaRY,2000,$20.40 B,49.72%
Royal Bank Of,CanadaRY,1999,$13.62 B,-11.71%
Royal Bank Of,CanadaRY,1998,$15.43 B,-5.54%
Royal Bank Of,CanadaRY,1997,$16.34 B,50.37%
Royal Bank Of,CanadaRY,1996,$10.86 B,
ShellSHEL,,2026,$275.78 B,32.95%
ShellSHEL,,2025,$207.43 B,10.63%
ShellSHEL,,2024,$187.50 B,-12.19%
ShellSHEL,,2023,$213.52 B,8.79%
ShellSHEL,,2022,$196.27 B,118.64%
ShellSHEL,,2021,$89.76 B,23.76%
ShellSHEL,,2020,$72.53 B,-40.38%
ShellSHEL,,2019,$121.66 B,-7.08%
ShellSHEL,,2018,$130.93 B,-14.54%
ShellSHEL,,2017,$153.21 B,25.57%
ShellSHEL,,2016,$122.01 B,35.23%
ShellSHEL,,2015,$90.22 B,-30.94%
ShellSHEL,,2014,$130.65 B,-6.03%
ShellSHEL,,2013,$139.03 B,10.52%
ShellSHEL,,2012,$125.80 B,29.34%
ShellSHEL,,2011,$97.26 B,8.05%
ShellSHEL,,2010,$90.01 B,11.1%
ShellSHEL,,2009,$81.02 B,13.54%
ShellSHEL,,2008,$71.35 B,-38.57%
ShellSHEL,,2007,$116.16 B,18.94%
ShellSHEL,,2006,$97.66 B,15.12%
ShellSHEL,,2005,$84.83 B,-55.99%
ShellSHEL,,2004,$192.75 B,9.52%
ShellSHEL,,2003,$175.98 B,19.01%
ShellSHEL,,2002,$147.87 B,
AlibabaBABA,,2026,$271.50 B,-25.26%
AlibabaBABA,,2025,$363.25 B,79.31%
AlibabaBABA,,2024,$202.57 B,2.02%
AlibabaBABA,,2023,$198.56 B,-14.86%
AlibabaBABA,,2022,$233.22 B,-29.47%
AlibabaBABA,,2021,$330.67 B,-49%
AlibabaBABA,,2020,$648.31 B,13.55%
AlibabaBABA,,2019,$570.94 B,61.96%
AlibabaBABA,,2018,$352.53 B,-20.32%
AlibabaBABA,,2017,$442.42 B,101.54%
AlibabaBABA,,2016,$219.52 B,8.24%
AlibabaBABA,,2015,$202.80 B,-21.55%
AlibabaBABA,,2014,$258.53 B,
Mitsubishi UFJ,FinancialMUFG,2026,$268.90 B,48.84%
Mitsubishi UFJ,FinancialMUFG,2025,$180.66 B,33.2%
Mitsubishi UFJ,FinancialMUFG,2024,$135.63 B,31.13%
Mitsubishi UFJ,FinancialMUFG,2023,$103.43 B,20.56%
Mitsubishi UFJ,FinancialMUFG,2022,$85.79 B,24.18%
Mitsubishi UFJ,FinancialMUFG,2021,$69.08 B,21.63%
Mitsubishi UFJ,FinancialMUFG,2020,$56.80 B,-18.79%
Mitsubishi UFJ,FinancialMUFG,2019,$69.94 B,11.05%
Mitsubishi UFJ,FinancialMUFG,2018,$62.99 B,-35.11%
Mitsubishi UFJ,FinancialMUFG,2017,$97.06 B,15.41%
Mitsubishi UFJ,FinancialMUFG,2016,$84.10 B,-2.93%
Mitsubishi UFJ,FinancialMUFG,2015,$86.64 B,11.14%
Mitsubishi UFJ,FinancialMUFG,2014,$77.96 B,-16.76%
Mitsubishi UFJ,FinancialMUFG,2013,$93.65 B,23.47%
Mitsubishi UFJ,FinancialMUFG,2012,$75.85 B,27.45%
Mitsubishi UFJ,FinancialMUFG,2011,$59.52 B,-21.86%
Mitsubishi UFJ,FinancialMUFG,2010,$76.17 B,10.93%
Mitsubishi UFJ,FinancialMUFG,2009,$68.67 B,-4.41%
Mitsubishi UFJ,FinancialMUFG,2008,$71.84 B,-21.27%
Mitsubishi UFJ,FinancialMUFG,2007,$91.25 B,-24.16%
Mitsubishi UFJ,FinancialMUFG,2006,$120.31 B,34.42%
Mitsubishi UFJ,FinancialMUFG,2005,$89.50 B,34.41%
Mitsubishi UFJ,FinancialMUFG,2004,$66.59 B,33.82%
Mitsubishi UFJ,FinancialMUFG,2003,$49.76 B,61.98%
Mitsubishi UFJ,FinancialMUFG,2002,$30.72 B,1.56%
Mitsubishi UFJ,FinancialMUFG,2001,$30.25 B,-33.22%
Mitsubishi UFJ,FinancialMUFG,2000,$45.29 B,-30.49%
Mitsubishi UFJ,FinancialMUFG,1999,$65.16 B,32.99%
Mitsubishi UFJ,FinancialMUFG,1998,$49.00 B,-25.34%
Mitsubishi UFJ,FinancialMUFG,1997,$65.62 B,-25.49%
Mitsubishi UFJ,FinancialMUFG,1996,$88.08 B,
Wells,FargoWFC,2026,$268.25 B,-12.09%
Wells,FargoWFC,2025,$305.15 B,28.89%
Wells,FargoWFC,2024,$236.76 B,32.45%
Wells,FargoWFC,2023,$178.74 B,13.61%
Wells,FargoWFC,2022,$157.33 B,-15.61%
Wells,FargoWFC,2021,$186.44 B,49.42%
Wells,FargoWFC,2020,$124.77 B,-43.9%
Wells,FargoWFC,2019,$222.43 B,5.37%
Wells,FargoWFC,2018,$211.10 B,-29.34%
Wells,FargoWFC,2017,$298.75 B,7.94%
Wells,FargoWFC,2016,$276.77 B,-0.01%
Wells,FargoWFC,2015,$276.80 B,-2.34%
Wells,FargoWFC,2014,$283.43 B,18.75%
Wells,FargoWFC,2013,$238.67 B,32.6%
Wells,FargoWFC,2012,$180.00 B,23.85%
Wells,FargoWFC,2011,$145.33 B,-10.88%
Wells,FargoWFC,2010,$163.07 B,16.68%
Wells,FargoWFC,2009,$139.77 B,42.58%
Wells,FargoWFC,2008,$98.02 B,-1.52%
Wells,FargoWFC,2007,$99.53 B,-17.11%
Wells,FargoWFC,2006,$120.09 B,13.94%
Wells,FargoWFC,2005,$105.40 B,0.08%
Wells,FargoWFC,2004,$105.31 B,4.8%
Wells,FargoWFC,2003,$100.49 B,27.18%
Wells,FargoWFC,2002,$79.01 B,7.21%
Wells,FargoWFC,2001,$73.70 B,-22.81%
Wells,FargoWFC,2000,$95.48 B,45.14%
Wells,FargoWFC,1999,$65.78 B,0.19%
Wells,FargoWFC,1998,$65.66 B,123.3%
Wells,FargoWFC,1997,$29.40 B,83.33%
Wells,FargoWFC,1996,$16.03 B,
NovartisNVS,,2026,$264.18 B,-1.08%
NovartisNVS,,2025,$267.05 B,35.76%
NovartisNVS,,2024,$196.70 B,-5.22%
NovartisNVS,,2023,$207.53 B,6.35%
NovartisNVS,,2022,$195.13 B,-0.68%
NovartisNVS,,2021,$196.46 B,-9.78%
NovartisNVS,,2020,$217.77 B,1.37%
NovartisNVS,,2019,$214.83 B,8.9%
NovartisNVS,,2018,$197.28 B,0.05%
NovartisNVS,,2017,$197.18 B,13.99%
NovartisNVS,,2016,$172.98 B,-17.02%
NovartisNVS,,2015,$208.46 B,-6.94%
NovartisNVS,,2014,$224.01 B,15.09%
NovartisNVS,,2013,$194.64 B,27.77%
NovartisNVS,,2012,$152.33 B,10.31%
NovartisNVS,,2011,$138.09 B,2.61%
NovartisNVS,,2010,$134.58 B,7.64%
NovartisNVS,,2009,$125.03 B,10.95%
NovartisNVS,,2008,$112.69 B,-8.36%
NovartisNVS,,2007,$122.98 B,-8.82%
NovartisNVS,,2006,$134.88 B,10.03%
NovartisNVS,,2005,$122.58 B,-0.05%
NovartisNVS,,2004,$122.65 B,8.31%
NovartisNVS,,2003,$113.24 B,24.58%
NovartisNVS,,2002,$90.90 B,-2.26%
NovartisNVS,,2001,$93.00 B,-20.27%
NovartisNVS,,2000,$116.64 B,21.34%
NovartisNVS,,1999,$96.13 B,-28.38%
NovartisNVS,,1998,$134.22 B,
RTXRTX,,2026,$263.27 B,6.04%
RTXRTX,,2025,$248.27 B,59.82%
RTXRTX,,2024,$155.34 B,28.4%
RTXRTX,,2023,$120.98 B,-18.45%
RTXRTX,,2022,$148.35 B,15.17%
RTXRTX,,2021,$128.81 B,18.61%
RTXRTX,,2020,$108.60 B,-16.1%
RTXRTX,,2019,$129.44 B,41.12%
RTXRTX,,2018,$91.73 B,-9.96%
RTXRTX,,2017,$101.87 B,12.86%
RTXRTX,,2016,$90.26 B,12.07%
RTXRTX,,2015,$80.53 B,-22.99%
RTXRTX,,2014,$104.57 B,0.25%
RTXRTX,,2013,$104.31 B,38.44%
RTXRTX,,2012,$75.35 B,13.78%
RTXRTX,,2011,$66.22 B,-8.68%
RTXRTX,,2010,$72.52 B,11.54%
RTXRTX,,2009,$65.01 B,27.61%
RTXRTX,,2008,$50.95 B,-32.32%
RTXRTX,,2007,$75.28 B,20.93%
RTXRTX,,2006,$62.25 B,9.82%
RTXRTX,,2005,$56.68 B,7.31%
RTXRTX,,2004,$52.82 B,8.42%
RTXRTX,,2003,$48.71 B,67.16%
RTXRTX,,2002,$29.14 B,-4.49%
RTXRTX,,2001,$30.51 B,-17.48%
RTXRTX,,2000,$36.97 B,19.88%
RTXRTX,,1999,$30.84 B,26.03%
RTXRTX,,1998,$24.47 B,46.73%
RTXRTX,,1997,$16.68 B,5.8%
RTXRTX,,1996,$15.76 B,
Arm,HoldingsARM,2026,$255.26 B,118.18%
Arm,HoldingsARM,2025,$116.99 B,-13.84%
Arm,HoldingsARM,2024,$135.78 B,76.26%
Arm,HoldingsARM,2023,$77.04 B,
AstraZenecaAZN,,2026,$254.00 B,-11.77%
AstraZenecaAZN,,2025,$287.87 B,41.39%
AstraZenecaAZN,,2024,$203.60 B,-2.66%
AstraZenecaAZN,,2023,$209.17 B,-0.58%
AstraZenecaAZN,,2022,$210.38 B,15.94%
AstraZenecaAZN,,2021,$181.46 B,38.54%
AstraZenecaAZN,,2020,$130.98 B,0.09%
AstraZenecaAZN,,2019,$130.87 B,38.6%
AstraZenecaAZN,,2018,$94.42 B,8.37%
AstraZenecaAZN,,2017,$87.12 B,26.34%
AstraZenecaAZN,,2016,$68.96 B,-20.23%
AstraZenecaAZN,,2015,$86.45 B,-3.47%
AstraZenecaAZN,,2014,$89.56 B,20.86%
AstraZenecaAZN,,2013,$74.10 B,26.41%
AstraZenecaAZN,,2012,$58.62 B,-3.15%
AstraZenecaAZN,,2011,$60.52 B,-7%
AstraZenecaAZN,,2010,$65.08 B,-4.44%
AstraZenecaAZN,,2009,$68.10 B,14.68%
AstraZenecaAZN,,2008,$59.39 B,-4.81%
AstraZenecaAZN,,2007,$62.38 B,-23.95%
AstraZenecaAZN,,2006,$82.03 B,5.1%
AstraZenecaAZN,,2005,$78.05 B,30.47%
AstraZenecaAZN,,2004,$59.82 B,-26.96%
AstraZenecaAZN,,2003,$81.90 B,35.82%
AstraZenecaAZN,,2002,$60.30 B,-25.85%
AstraZenecaAZN,,2001,$81.33 B,-10.57%
AstraZenecaAZN,,2000,$90.94 B,22.66%
AstraZenecaAZN,,1999,$74.14 B,73.95%
AstraZenecaAZN,,1998,$42.62 B,24.76%
AstraZenecaAZN,,1997,$34.16 B,28.82%
AstraZenecaAZN,,1996,$26.52 B,
SAPSAP,,2026,$251.93 B,-12.43%
SAPSAP,,2025,$287.68 B,-1.41%
SAPSAP,,2024,$291.79 B,61.29%
SAPSAP,,2023,$180.91 B,49.9%
SAPSAP,,2022,$120.69 B,-27.65%
SAPSAP,,2021,$166.80 B,5.97%
SAPSAP,,2020,$157.41 B,-2.15%
SAPSAP,,2019,$160.87 B,35.54%
SAPSAP,,2018,$118.69 B,-11.24%
SAPSAP,,2017,$133.71 B,27.48%
SAPSAP,,2016,$104.89 B,9.14%
SAPSAP,,2015,$96.10 B,13.5%
SAPSAP,,2014,$84.67 B,-17.56%
SAPSAP,,2013,$102.70 B,7.34%
SAPSAP,,2012,$95.68 B,52.01%
SAPSAP,,2011,$62.94 B,4.6%
SAPSAP,,2010,$60.18 B,7.07%
SAPSAP,,2009,$56.20 B,30.18%
SAPSAP,,2008,$43.17 B,-29.42%
SAPSAP,,2007,$61.16 B,-5.45%
SAPSAP,,2006,$64.69 B,15.84%
SAPSAP,,2005,$55.84 B,1.66%
SAPSAP,,2004,$54.93 B,4.77%
